raw_ts,ts,sn1,sn2,U,V,T,BatteryPct,BattV,BattC,VectorMag,VectorDir
23:11:01:21:18:40.949,2023-11-01T21:18:40.949Z,150,151,-1.19,0.33,21.95,100.0,4.17,0.0,1.2349089035228469,105.49927537650083
23:11:01:21:18:41.148,2023-11-01T21:18:41.148Z,150,151,-1.34,0.62,21.74,100.0,4.17,0.0,1.47648230602334,114.82934658814958
23:11:01:21:18:41.348,2023-11-01T21:18:41.348Z,150,151,-1.26,0.5,21.65,100.0,4.17,0.0,1.3555810562264434,111.64443514071397
23:11:01:21:18:41.547,2023-11-01T21:18:41.547Z,150,151,-1.22,0.42,21.71,100.0,4.16,0.0,1.290271289303145,108.99665415548856
23:11:01:21:18:41.746,2023-11-01T21:18:41.746Z,150,151,-1.2,0.33,21.67,100.0,4.16,0.0,1.2445481107614924,105.37625124882621
23:11:01:21:18:41.949,2023-11-01T21:18:41.949Z,150,151,-1.2,0.57,21.83,100.0,4.16,0.0,1.3284953895290716,115.40771810894844
23:11:01:21:18:42.148,2023-11-01T21:18:42.148Z,150,151,-1.17,0.54,21.79,100.0,4.16,0.0,1.2886038956948718,114.77514056883192
23:11:01:21:18:42.348,2023-11-01T21:18:42.348Z,150,151,-1.15,0.4,21.45,100.0,4.16,0.0,1.217579566188592,109.1790080258107
23:11:01:21:18:42.547,2023-11-01T21:18:42.547Z,150,151,-1.07,0.34,21.51,100.0,4.17,0.0,1.1227199116431488,107.62801936781963
23:11:01:21:18:42.746,2023-11-01T21:18:42.746Z,150,151,-1.06,0.16,21.38,100.0,4.17,0.0,1.0720074626605918,98.58362148011395
23:11:01:21:18:42.949,2023-11-01T21:18:42.949Z,150,151,-1.02,0.15,21.47,100.0,4.17,0.0,1.030970416646375,98.36588612403256
23:11:01:21:18:43.148,2023-11-01T21:18:43.148Z,150,151,-0.93,0.18,21.4,100.0,4.17,0.0,0.9472592042308167,100.95406264339832
23:11:01:21:18:43.348,2023-11-01T21:18:43.348Z,150,151,-0.93,0.24,21.52,100.0,4.17,0.0,0.9604686356149273,104.47029410006587
23:11:01:21:18:43.547,2023-11-01T21:18:43.547Z,150,151,-0.96,0.35,21.49,100.0,4.16,0.0,1.0218121158021176,110.03101268089773
23:11:01:21:18:43.746,2023-11-01T21:18:43.746Z,150,151,-0.9,0.3,21.57,100.0,4.16,0.0,0.9486832980505138,108.43494882292202
23:11:01:21:18:43.949,2023-11-01T21:18:43.949Z,150,151,-0.89,0.42,21.68,100.0,4.16,0.0,0.9841239759298622,115.26309850449911
23:11:01:21:18:44.148,2023-11-01T21:18:44.148Z,150,151,-0.9,0.37,21.56,100.0,4.16,0.0,0.9730878685915265,112.3481083479094
23:11:01:21:18:44.348,2023-11-01T21:18:44.348Z,150,151,-0.82,0.35,21.56,100.0,4.16,0.0,0.8915716460273957,113.11420798332682
23:11:01:21:18:44.547,2023-11-01T21:18:44.547Z,150,151,-0.81,0.34,21.62,100.0,4.17,0.0,0.8784645695758027,112.77037890876221
23:11:01:21:18:44.746,2023-11-01T21:18:44.746Z,150,151,-0.84,0.37,21.73,100.0,4.17,0.0,0.917877987534291,113.77234881136471
23:11:01:21:18:44.949,2023-11-01T21:18:44.949Z,150,151,-0.78,0.3,21.72,100.0,4.17,0.0,0.8357032966310471,111.03751102542182
23:11:01:21:18:45.148,2023-11-01T21:18:45.148Z,150,151,-0.67,0.25,21.9,100.0,4.17,0.0,0.715122367151245,110.4622715234222
23:11:01:21:18:45.348,2023-11-01T21:18:45.348Z,150,151,-0.69,0.13,21.84,100.0,4.17,0.0,0.7021395872616782,100.66978280449666
23:11:01:21:18:45.547,2023-11-01T21:18:45.547Z,150,151,-0.65,0.07,21.89,100.0,4.16,0.0,0.6537583651472462,96.14662565964667
23:11:01:21:18:45.746,2023-11-01T21:18:45.746Z,150,151,-0.54,0.09,21.8,100.0,4.16,0.0,0.5474486277268398,99.4623222080256
23:11:01:21:18:45.949,2023-11-01T21:18:45.949Z,150,151,-0.6,-0.02,21.72,100.0,4.16,0.0,0.6003332407921453,88.0908475670036
23:11:01:21:18:46.148,2023-11-01T21:18:46.148Z,150,151,-0.63,0.15,21.7,100.0,4.16,0.0,0.6476109943476871,103.39249775375109
23:11:01:21:18:46.348,2023-11-01T21:18:46.348Z,150,151,-0.63,0.25,21.81,100.0,4.16,0.0,0.6777905281132217,111.64443514071397
